,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
257,773463,2017-09-05,2017-09-05,2017-09-05,5,290,6,12,2104.12,50.19152688172044
258,772945,2017-09-05,2017-09-05,2017-09-05,5,177,6,12,4052.57,52.59631182795699
259,773538,2017-09-05,2017-09-05,2017-09-05,5,897,6,12,5053.09,53.67213978494624
260,772657,2017-09-05,2017-09-05,2017-09-05,5,1628,6,12,2194.14,51.58896774193549
261,773587,2017-09-05,2017-09-05,2017-09-05,5,1278,6,12,2496.0,52.0683870967742
262,772906,2017-09-05,2017-09-05,2017-09-05,5,481,6,12,6205.28,56.242666666666665
263,772911,2017-09-05,2017-09-05,2017-09-05,5,1369,6,12,2184.55,52.817365591397845
264,773430,2017-09-05,2017-09-05,2017-09-05,5,173,6,12,15112.95,67.3691935483871
265,773537,2017-09-05,2017-09-05,2017-09-05,5,808,6,12,3367.89,55.17364516129032
266,772901,2017-09-05,2017-09-05,2017-09-05,5,844,6,12,5245.57,57.40943010752688
267,773387,2017-09-05,2017-09-05,2017-09-05,5,110,6,12,5089.89,57.365903225806456
268,773484,2017-09-05,2017-09-05,2017-09-05,5,282,6,12,6932.29,59.96633333333334
269,773345,2017-09-05,2017-09-05,2017-09-05,5,1492,6,12,9231.26,66.61898924731183
270,772878,2017-09-05,2017-09-05,2017-09-05,5,40,6,12,14567.76,75.94941935483871
271,773339,2017-09-05,2017-09-05,2017-09-05,5,329,6,12,12779.69,75.85386021505379
272,773332,2017-09-05,2017-09-05,2017-09-05,5,329,6,12,12756.12,81.21690322580646
273,772980,2017-09-05,2017-09-05,2017-09-05,5,584,6,12,16836.73,89.0420752688172
274,773329,2017-09-05,2017-09-05,2017-09-05,5,329,6,12,13833.99,86.55654838709678
275,773598,2017-09-05,2017-09-05,2017-09-05,5,1220,6,12,15382.97,93.64147311827956
276,772982,2017-09-05,2017-09-05,2017-09-05,5,886,6,12,18465.55,102.00381720430109
277,773351,2017-09-05,2017-09-05,2017-09-05,5,1492,6,12,30308.15,116.56489247311828
278,773354,2017-09-05,2017-09-05,2017-09-05,5,1364,6,12,39550.44,152.14412903225806
279,773362,2017-09-05,2017-09-05,2017-09-05,5,371,6,12,32288.41,145.97678494623656
280,773338,2017-09-05,2017-09-05,2017-09-05,5,30,6,12,58797.3,196.37516129032255
281,773539,2017-09-06,2017-09-06,2017-09-06,6,897,2,3,1213.49,61.52688172043011
282,773514,2017-09-06,2017-09-06,2017-09-06,6,738,2,3,1257.49,61.52688172043011
283,773503,2017-09-06,2017-09-06,2017-09-06,6,171,2,3,1204.11,61.52688172043011
284,773358,2017-09-06,2017-09-06,2017-09-06,6,1306,2,3,1311.69,61.52688172043011
285,773511,2017-09-06,2017-09-06,2017-09-06,6,137,2,3,1402.75,61.52688172043011
