NotaFiscal	DataEmissao	Peso	ValorNFs	TranspRedespacho
772933	04/09/2017	127	2037.15	1210
773336	04/09/2017	4070	70265.92	1237
772957	04/09/2017	102	1584.21	1247
772953	04/09/2017	68	1772.45	1306
772956	04/09/2017	17	1582.02	1306
772909	04/09/2017	71	2837.61	1306
772942	04/09/2017	33	1894.64	1642
773338	05/09/2017	2931	58797.3	30
773339	05/09/2017	637	12779.69	329
773329	05/09/2017	946	13833.99	329
773332	05/09/2017	811	12756.12	329
773333	05/09/2017	51	1581.43	329
773335	05/09/2017	137	2630.94	329
773362	05/09/2017	2224	32288.41	371
773356	05/09/2017	44	1725.73	371
773328	05/09/2017	69	2530.69	1237
773330	05/09/2017	112	2540.59	1237
773331	05/09/2017	66	1894.69	1237
773354	05/09/2017	2171	39550.44	1364
773361	05/09/2017	157	5351.16	1492
773345	05/09/2017	462	9231.26	1492
773351	05/09/2017	1343	30308.15	1492
773353	05/09/2017	48	1574.9	1492
773341	05/09/2017	114	3493.51	1492
772657	05/09/2017	221	2194.14	1628
772975	04/09/2017	1791	29036.58	584
772976	04/09/2017	66	1470.63	584
772977	04/09/2017	37	1437.28	584
772978	04/09/2017	372	7212.85	584
772979	04/09/2017	85	1225.96	584
772990	04/09/2017	63	1398.23	617
772991	04/09/2017	244	2821.13	617
772992	04/09/2017	750	8330.3	617
772983	04/09/2017	234	2676.43	886
772984	04/09/2017	27	1536.46	886
772889	04/09/2017	106	2070.19	1625
772898	05/09/2017	95	1348.32	11
772887	05/09/2017	74	2406.59	40
772878	05/09/2017	578	14567.76	40
772874	05/09/2017	8	1793.72	71
773387	05/09/2017	307	5089.89	110
772935	05/09/2017	172	4856.57	128
772921	05/09/2017	38	1253.02	140
773430	05/09/2017	282	15112.95	173
772945	05/09/2017	189	4052.57	177
773540	05/09/2017	141	3128	179
773541	05/09/2017	112	1223.93	179
773420	05/09/2017	87	1502.59	179
772936	05/09/2017	65	1419.3	227
772912	05/09/2017	33	2099.34	238
773484	05/09/2017	327	6932.29	282
773463	05/09/2017	179	2104.12	290
772900	05/09/2017	47	1698.91	337
772903	05/09/2017	37	1596.8	432
772952	05/09/2017	61	2362.32	432
772917	05/09/2017	51	1505.42	432
772906	05/09/2017	232	6205.28	481
773481	05/09/2017	94	2333.61	615
772904	05/09/2017	32	2440.07	679
773428	05/09/2017	106	3172.78	708
773464	05/09/2017	141	3998.36	708
772910	05/09/2017	58	1344.69	728
772916	05/09/2017	70	2505.9	738
773537	05/09/2017	296	3367.89	808
772901	05/09/2017	303	5245.57	844
773538	05/09/2017	189	5053.09	897
772913	05/09/2017	78	1818.64	974
773440	05/09/2017	97	1389.01	1170
772908	05/09/2017	49	1356.38	1192
772915	05/09/2017	99	1216.18	1192
773549	05/09/2017	75	1573.09	1192
772902	05/09/2017	135	1791.14	1210
773598	05/09/2017	1121	15382.97	1220
773393	05/09/2017	113	1527.65	1303
773359	05/09/2017	153	1446	1306
772926	05/09/2017	67	2182.19	1306
772938	05/09/2017	72	2082.28	1306
772911	05/09/2017	261	2184.55	1369
772923	05/09/2017	67	1932.31	1369
773372	05/09/2017	98	3502.39	1381
772925	05/09/2017	68	2334.34	1542
773785	06/09/2017	1246	27184.37	238
773786	06/09/2017	2534	63427.32	238
773782	06/09/2017	1271	20150.67	238
773783	06/09/2017	447	10319.34	238
773800	06/09/2017	1880	27636.44	579
773787	06/09/2017	61	2237.11	1305
773784	06/09/2017	4145	52589.38	1305
773803	06/09/2017	1582	27731.47	1385
773790	06/09/2017	2471	41490.98	129
773789	06/09/2017	1990	30612.47	729
773788	06/09/2017	469	11491.92	729
773865	06/09/2017	1653	30001.5	897
773805	06/09/2017	1964	37641.65	1217
773871	06/09/2017	4174	63386.58	1406
773531	06/09/2017	89	1579.45	1628
773408	06/09/2017	2107	27643.98	21
773398	06/09/2017	135	3776.88	178
773403	06/09/2017	43	1289.98	178
773547	06/09/2017	73	2254.16	329
773548	06/09/2017	329	6065.45	329
773546	06/09/2017	4693	48102.38	329
773324	06/09/2017	60	1411.71	329
773406	06/09/2017	49	1448.6	540
773396	06/09/2017	48	1219.63	615
773543	06/09/2017	86	1608.67	615
773399	06/09/2017	194	4999.55	615
773544	06/09/2017	261	5207.89	615
773407	06/09/2017	77	1716.48	615
773409	06/09/2017	53	1234.66	957
773410	06/09/2017	58	1470.24	957
773545	06/09/2017	69	1788.8	957
773411	06/09/2017	204	3093.48	1202
773482	06/09/2017	201	3378.25	21
773429	06/09/2017	66	1700.31	21
773465	06/09/2017	48	1342.84	21
773454	06/09/2017	162	3872.45	37
773478	06/09/2017	38	1211.4	37
773846	06/09/2017	367	6321.46	40
773475	06/09/2017	55	2372.44	122
773432	06/09/2017	69	1440.52	122
773479	06/09/2017	450	12396.08	124
773486	06/09/2017	148	3231.87	139
773439	06/09/2017	511	9954.35	168
773446	06/09/2017	224	2860.34	172
773417	06/09/2017	67	2035.35	172
773450	06/09/2017	159	2925.06	183
773460	06/09/2017	122	2062.17	191
773413	06/09/2017	101	2519.51	199
773467	06/09/2017	571	10200.72	214
773437	06/09/2017	177	3125.39	234
773415	06/09/2017	53	4661.94	234
773427	06/09/2017	120	3399.6	276
773477	06/09/2017	56	2098.43	282
773456	06/09/2017	102	2540.34	282
773366	06/09/2017	89	1788.09	337
773457	06/09/2017	117	3490.99	468
773451	06/09/2017	110	3789.02	481
773466	06/09/2017	165	2581.82	520
773472	06/09/2017	89	2070.14	529
773474	06/09/2017	385	5596.73	565
773395	06/09/2017	61	1766.16	676
773461	06/09/2017	200	3945.71	678
773834	06/09/2017	397	5693.49	710
773448	06/09/2017	104	2417.2	728
773412	06/09/2017	68	1697.93	728
773431	06/09/2017	141	2198.18	729
773452	06/09/2017	88	1472.22	729
773458	06/09/2017	49	1405.43	735
773414	06/09/2017	56	1830.07	735
773485	06/09/2017	109	1827.07	744
773421	06/09/2017	43	1405.7	767
773455	06/09/2017	55	2311.87	767
773419	06/09/2017	43	1288.47	808
773438	06/09/2017	56	2298.16	897
773539	06/09/2017	12	1213.49	897
773445	06/09/2017	404	5416.91	974
773473	06/09/2017	204	3529.86	1112
773449	06/09/2017	135	4189.39	1187
773436	06/09/2017	70	2012.56	1229
773444	06/09/2017	122	2832	1262
773434	06/09/2017	411	9725.64	1271
773476	06/09/2017	89	1416.7	1354
773471	06/09/2017	409	9614.72	1369
773480	06/09/2017	130	3697.61	1380
773880	06/09/2017	1734	21884.96	1464
773483	06/09/2017	56	1315.26	1558
773416	06/09/2017	46	3249.69	1558
773468	06/09/2017	158	6220.79	1563
773542	06/09/2017	225	4474.56	1639
773487	05/09/2017	169	2057.04	356
772863	04/09/2017	53	1332.55	584
772980	05/09/2017	922	16836.73	584
772981	04/09/2017	56	1230.33	584
772982	05/09/2017	1284	18465.55	886
772995	04/09/2017	40	3823.98	1278
773587	05/09/2017	226	2496	1278
773364	06/09/2017	213	4432.97	40
773443	06/09/2017	296	5080.6	139
773418	06/09/2017	80	5268.44	179
773394	06/09/2017	539	9215.68	285
773371	06/09/2017	103	2827.15	285
773391	06/09/2017	400	8213.06	337
773370	06/09/2017	83	2525.2	337
773376	06/09/2017	130	3516.08	337
773453	06/09/2017	190	5557.11	416
773365	06/09/2017	1343	31619.01	581
773377	06/09/2017	993	13883.86	676
773367	06/09/2017	106	2802.91	676
773435	06/09/2017	77	1697.91	684
773388	06/09/2017	754	15850.47	838
773390	06/09/2017	169	4551.05	1192
773381	06/09/2017	68	2298.3	1192
773384	06/09/2017	96	3499.78	1192
773363	06/09/2017	120	2268.95	1192
773422	06/09/2017	69	2744.24	1229
773380	06/09/2017	59	2110.65	1303
773383	06/09/2017	80	2371.55	1303
773375	06/09/2017	821	14667	1381
773382	06/09/2017	90	2321.3	1524
773462	06/09/2017	381	8350.83	1547
773591	06/09/2017	146	1969.74	1287
773589	06/09/2017	828	12013.31	1287
773590	06/09/2017	110	1339.47	1287
773518	06/09/2017	41	1390.28	7
773491	06/09/2017	58	1347.94	8
773392	06/09/2017	382	7055.45	40
773489	06/09/2017	72	2116.49	51
773374	06/09/2017	1951	32851.66	59
773488	06/09/2017	54	1647.09	60
773490	06/09/2017	65	1654.88	66
773389	06/09/2017	403	6904.02	110
773493	06/09/2017	39	1266.27	128
773511	06/09/2017	31	1402.75	137
773507	06/09/2017	44	1371.71	142
773503	06/09/2017	29	1204.11	171
773517	06/09/2017	38	1145.02	201
773504	06/09/2017	36	1950.11	227
773498	06/09/2017	52	1857.25	284
773495	06/09/2017	44	1412.62	382
773496	06/09/2017	48	1589.22	391
773513	06/09/2017	61	2188.03	393
773378	06/09/2017	973	14948.63	467
773510	06/09/2017	39	1423.24	498
773520	06/09/2017	42	1384.02	507
773512	06/09/2017	72	2838.59	514
773492	06/09/2017	68	1685.34	530
773506	06/09/2017	34	1228.9	579
773500	06/09/2017	73	1290.58	653
773499	06/09/2017	61	2387.41	710
773514	06/09/2017	27	1257.49	738
773497	06/09/2017	60	2711.46	756
773505	06/09/2017	45	1248.33	801
773494	06/09/2017	39	2633.29	932
773509	06/09/2017	31	1755.81	953
773501	06/09/2017	46	1519.49	1152
773519	06/09/2017	47	1266.32	1214
773515	06/09/2017	72	2763.46	1274
773508	06/09/2017	39	1292.37	1304
773358	06/09/2017	30	1311.69	1306
773349	06/09/2017	122	5483.09	1306
773350	06/09/2017	42	1760.73	1306
773352	06/09/2017	175	2655.3	1306
773360	06/09/2017	67	3115.59	1306
773346	06/09/2017	54	1207.46	1306
773348	06/09/2017	164	5643.86	1306
773347	06/09/2017	153	4383.24	1306
773355	06/09/2017	54	1983.86	1306
773357	06/09/2017	120	4365.88	1306
773343	06/09/2017	862	20798.56	1306
773344	06/09/2017	116	5054.4	1306
773342	06/09/2017	113	2988.34	1306
773516	06/09/2017	70	2107.66	1479
773315	06/09/2017	47	1661.6	1509
773314	06/09/2017	82	1498.37	1513
773316	06/09/2017	42	2537.62	1515
773313	06/09/2017	105	3386.6	1515
773312	06/09/2017	72	2176.22	1515
773368	06/09/2017	70	1887.27	1524
773385	06/09/2017	665	16040.58	1524
773317	06/09/2017	47	1241.8	1619
774100	08/09/2017	3178	69226.05	30
774140	08/09/2017	1050	17669.03	416
774102	08/09/2017	2768	42008.69	579
774099	08/09/2017	956	14789.88	579
774113	08/09/2017	1835	39681.62	684
773894	08/09/2017	111	3565.35	1306
773895	08/09/2017	67	2013.03	1306
773883	08/09/2017	55	1830.12	4
773850	08/09/2017	87	2324.82	8
773862	08/09/2017	133	3110.53	37
773856	08/09/2017	112	1377.71	103
774121	08/09/2017	618	11602.2	172
774118	08/09/2017	522	9565.39	293
773849	08/09/2017	172	3538.06	321
773861	08/09/2017	82	1918.27	328
773806	08/09/2017	261	4664.94	487
773848	08/09/2017	161	2722.39	538
773851	08/09/2017	22	1731.85	593
774122	08/09/2017	477	4992.9	609
773847	08/09/2017	140	2107.63	686
773807	08/09/2017	326	5403.71	728
773858	08/09/2017	60	1407.11	906
773855	08/09/2017	20	1198.41	932
773852	08/09/2017	150	1836.31	1162
773794	08/09/2017	41	2986.83	1186
773808	08/09/2017	57	1209.43	1192
773832	08/09/2017	60	1200.32	1192
773929	08/09/2017	14	1475.6	1479
773779	08/09/2017	150	1717.39	1515
773860	08/09/2017	59	1763.39	1635
773780	08/09/2017	94	2183.21	1654
772985	04/09/2017	198	3935.77	98
774115	09/09/2017	20	2819.5	8
773854	09/09/2017	53	1761.82	8
773857	09/09/2017	54	1269.17	21
773838	09/09/2017	209	3858.07	172
774111	09/09/2017	34	3273.37	199
773829	09/09/2017	79	1520.84	227
773839	09/09/2017	73	3853.23	227
773859	09/09/2017	53	2510.56	305
773823	09/09/2017	394	6542.82	307
773828	09/09/2017	35	2532.46	307
773831	09/09/2017	60	2818.86	307
774112	09/09/2017	38	1255.03	337
773809	09/09/2017	381	8040.99	382
773821	09/09/2017	63	1415.42	382
773818	09/09/2017	515	10331.64	397
773830	09/09/2017	260	7287.74	481
774147	09/09/2017	895	17663.37	676
773835	09/09/2017	214	6837.22	808
774148	09/09/2017	49	1424.92	830
773827	09/09/2017	47	1704.74	844
773824	09/09/2017	342	9553.71	844
773840	09/09/2017	195	4014.75	851
773812	09/09/2017	1125	19683.05	851
773810	09/09/2017	232	5985.1	893
773884	09/09/2017	17	1199.65	897
773813	09/09/2017	931	19024.96	897
773817	09/09/2017	49	1445.41	1192
773373	09/09/2017	182	7956.73	1192
773820	09/09/2017	83	1819.07	1192
773825	09/09/2017	48	1473.54	1192
773842	09/09/2017	58	1925.2	1210
773811	09/09/2017	179	4413.54	1210
773802	09/09/2017	616	13252.57	1303
773798	09/09/2017	740	13361.79	1303
773826	09/09/2017	847	16629.99	1419
774146	09/09/2017	47	1270.49	1465
773819	09/09/2017	231	4315.26	1510
773833	09/09/2017	153	5189.21	1510
773837	09/09/2017	878	17376.39	1634
774129	09/09/2017	338	10750.35	154
773836	09/09/2017	893	20222.18	168
773814	09/09/2017	148	2213.65	227
774143	09/09/2017	988	12940.8	315
773841	09/09/2017	498	10983.51	432
773816	09/09/2017	33	1449.85	481
773804	09/09/2017	1651	24838.11	605
774125	09/09/2017	374	5044.78	814
774130	09/09/2017	143	2029.26	1192
774145	09/09/2017	672	8823.21	1229
773822	09/09/2017	1556	26407.71	1306
773815	09/09/2017	130	8235.31	1510
774191	11/09/2017	48	2231.76	615
774192	11/09/2017	191	3024.04	615
773885	11/09/2017	2081	38122.61	615
774150	11/09/2017	43	1276.01	615
774151	11/09/2017	41	1290.04	615
774189	11/09/2017	3501	62293.15	957
774190	11/09/2017	91	1827.42	1332
773886	11/09/2017	504	8715.73	1332
773424	11/09/2017	71	1813.56	89
773433	11/09/2017	158	5223.97	89
773459	11/09/2017	89	2429.09	89
773502	11/09/2017	55	1818.43	148
773425	11/09/2017	166	3864.09	301
773470	11/09/2017	114	3488.48	502
773441	11/09/2017	71	2071.56	615
774134	11/09/2017	611	12628.24	738
773469	11/09/2017	111	2276.99	870
773853	11/09/2017	31	1267.37	870
773426	11/09/2017	234	8078.86	912
774126	11/09/2017	898	20913.82	1187
774101	11/09/2017	1499	12450.78	1522
774098	11/09/2017	917	7511.48	1522
773447	11/09/2017	162	4086.39	1636
773325	06/09/2017	61	1606.38	329
773402	06/09/2017	177	4736.73	957
773405	06/09/2017	75	1821	957
774124	11/09/2017	53	2004.42	37
774116	11/09/2017	89	1264.44	129
774106	11/09/2017	139	2106.41	199
774139	11/09/2017	24	2200.01	199
774137	11/09/2017	84	1546.89	213
774108	11/09/2017	174	3223.47	213
774109	11/09/2017	129	1692.41	213
774128	11/09/2017	256	4872.75	234
774136	11/09/2017	206	4653.04	238
774114	11/09/2017	87	2802.19	240
774105	11/09/2017	176	4818.59	293
774117	11/09/2017	83	1482.28	328
774132	11/09/2017	30	1659.75	432
774119	11/09/2017	61	1383.42	467
774104	11/09/2017	98	2376.6	487
774123	11/09/2017	246	3393.99	514
774107	11/09/2017	52	1729.3	544
774127	11/09/2017	468	9477.37	613
774133	11/09/2017	110	1472.17	615
774144	11/09/2017	74	2356.81	830
774141	11/09/2017	70	1802.9	1192
774131	11/09/2017	168	3489.96	1306
774377	11/09/2017	3002	51658.11	1618
774457	12/09/2017	3546	52708.61	179
774597	12/09/2017	4043	63941.98	193
774598	12/09/2017	12202	109732.08	193
774461	12/09/2017	1195	13901.73	498
774458	12/09/2017	1108	22221.46	498
774460	12/09/2017	914	16477.97	1605
774459	12/09/2017	1584	18411.15	1605
774596	12/09/2017	151	4225.12	276
774452	12/09/2017	3457	61730.11	276
774450	12/09/2017	39	1776.66	1306
774453	12/09/2017	3246	48992.27	1306
774456	12/09/2017	587	11640.94	1306
774451	12/09/2017	69	1255.97	1306
774454	12/09/2017	4396	41231.92	1638
773404	06/09/2017	48	1666.33	540
774532	12/09/2017	39	2565.33	8
774524	12/09/2017	40	2002.59	8
774483	12/09/2017	116	3110.22	60
774498	12/09/2017	232	8305.01	60
774554	12/09/2017	99	4528.33	186
774495	12/09/2017	413	12838.54	267
774506	12/09/2017	362	4414.21	271
774522	12/09/2017	263	6211.89	288
774491	12/09/2017	27	1344.34	432
774518	12/09/2017	725	13123.89	530
774567	12/09/2017	98	5345.99	729
774480	12/09/2017	35	2602.19	738
774515	12/09/2017	513	8083	756
774487	12/09/2017	38	1326.11	756
774479	12/09/2017	1354	26671.29	767
774492	12/09/2017	155	2868.77	809
774528	12/09/2017	115	1469.15	825
774521	12/09/2017	73	1562.82	841
774534	12/09/2017	33	1219.79	851
774469	12/09/2017	1348	25857.48	897
774486	12/09/2017	25	1932.44	1210
774526	12/09/2017	255	4580.99	1221
774502	12/09/2017	994	13447.73	1262
774513	12/09/2017	13	1286.28	1262
774482	12/09/2017	509	12948.56	1266
774473	12/09/2017	1209	20608.42	1274
774530	12/09/2017	306	5093.3	1332
774568	12/09/2017	91	2006.25	1385
774599	12/09/2017	342	6890.98	1485
774595	12/09/2017	83	6789.13	1511
774535	12/09/2017	341	10532.41	1558
774481	12/09/2017	320	4848.51	1634
774497	12/09/2017	220	2324.12	8
774517	12/09/2017	312	3490.92	8
774488	12/09/2017	29	1335.01	11
774570	12/09/2017	21	1845.08	36
774519	12/09/2017	58	2961.8	59
774493	12/09/2017	63	2064.84	66
774484	12/09/2017	172	1687.84	66
774463	12/09/2017	75	5045.89	140
774474	12/09/2017	1189	21386.68	213
774472	12/09/2017	583	10084.13	213
774465	12/09/2017	142	4234.59	238
774475	12/09/2017	111	3359.43	238
774477	12/09/2017	252	7421.98	238
774470	12/09/2017	499	8594.57	238
774471	12/09/2017	636	13485	238
773796	12/09/2017	1743	29374.76	435
774500	12/09/2017	146	1838.29	467
774476	12/09/2017	37	1300.34	676
774467	12/09/2017	1569	27604.83	676
774462	12/09/2017	96	1533.14	676
774525	12/09/2017	260	6510.93	728
774539	12/09/2017	55	3143.73	729
774466	12/09/2017	337	5630.35	767
774592	12/09/2017	211	3300.96	825
774496	12/09/2017	304	6683.19	841
774494	12/09/2017	83	1444.6	851
774505	12/09/2017	23	1793.03	851
774420	12/09/2017	187	2957.21	897
774464	12/09/2017	1961	17521.27	1238
774562	12/09/2017	149	2606.54	1281
774468	12/09/2017	605	8646.4	1354
774594	12/09/2017	158	4889.21	1511
772988	04/09/2017	1045	15878.43	98
772989	05/09/2017	126	1845.11	98
773872	11/09/2017	863	11521.34	291
773873	11/09/2017	192	2215.09	291
773874	11/09/2017	60	1479.76	291
774307	11/09/2017	7	56.85	317
773879	11/09/2017	370	8467.93	566
774317	11/09/2017	1	12.63	617
774180	11/09/2017	992	15560.44	662
773878	11/09/2017	739	12985.67	944
773888	11/09/2017	625	11763.3	329
773889	11/09/2017	551	7281.34	615
773887	11/09/2017	136	1961.94	957
774499	12/09/2017	94	3140.26	8
774546	12/09/2017	50	1214.13	37
774538	12/09/2017	117	1743.2	40
774511	12/09/2017	94	2408.35	59
774540	12/09/2017	133	2084.67	89
774563	12/09/2017	54	1397.11	102
774544	12/09/2017	41	3152.01	129
774557	12/09/2017	99	1544.14	173
774552	12/09/2017	101	2123.88	183
774566	12/09/2017	22	1576.09	183
774561	12/09/2017	50	1245.78	199
774553	12/09/2017	26	1570.4	206
774545	12/09/2017	104	4097.93	234
774520	12/09/2017	149	1803.35	259
774501	12/09/2017	544	8771.22	337
774510	12/09/2017	305	5179.83	337
774529	12/09/2017	156	2252.57	345
774565	12/09/2017	75	1476.64	377
774571	12/09/2017	77	2691.3	397
774572	12/09/2017	18	1835.51	430
774533	12/09/2017	87	4150.42	432
774503	12/09/2017	21	1401.57	432
774507	12/09/2017	82	2263.66	432
774541	12/09/2017	38	1692.36	453
774548	12/09/2017	56	2513.29	556
774555	12/09/2017	47	1216.32	556
774516	12/09/2017	103	1848.26	579
774489	12/09/2017	48	1213.75	579
774569	12/09/2017	61	1698.19	581
774543	12/09/2017	36	1917.45	593
774549	12/09/2017	17	1630.25	593
774576	12/09/2017	89	1632.35	609
774560	12/09/2017	53	1250.64	613
774575	12/09/2017	26	1187.21	679
774542	12/09/2017	50	1465.75	684
774547	12/09/2017	95	1619.11	686
774514	12/09/2017	174	3392.98	738
774508	12/09/2017	80	1308.33	825
774531	12/09/2017	79	2084.97	851
774504	12/09/2017	199	3597.04	851
774509	12/09/2017	74	1210.23	851
774512	12/09/2017	581	10181.6	859
774564	12/09/2017	54	1444.83	1152
774556	12/09/2017	130	4454.47	1192
774536	12/09/2017	31	1824.99	1210
774537	12/09/2017	144	3366.53	1210
774573	12/09/2017	92	1420.12	1216
774523	12/09/2017	263	3843.58	1296
774551	12/09/2017	40	1204.38	1428
774550	12/09/2017	87	3106.77	1453
774558	12/09/2017	24	1285.81	1479
774559	12/09/2017	139	3493.21	1510
774593	12/09/2017	304	6056.87	1511
774448	12/09/2017	118	3016.23	1515
774490	12/09/2017	236	3511.09	1588
774527	12/09/2017	199	4308.86	1636
774821	13/09/2017	2170	45926.65	679
774946	13/09/2017	1648	27389.79	897
774819	13/09/2017	755	15818.71	1192
774820	13/09/2017	1082	22359.66	1192
774815	13/09/2017	222	3759	1192
774816	13/09/2017	452	10365.61	1192
774822	13/09/2017	54	1491.13	1192
774823	13/09/2017	781	14331.53	1192
774824	13/09/2017	840	28669.7	1192
774948	13/09/2017	770	9603.03	1510
774949	13/09/2017	34	1268.48	1510
774813	13/09/2017	9975	211215.94	1510
774947	13/09/2017	316	13292.76	1510
774814	13/09/2017	3226	49010.15	1510
774818	13/09/2017	1576	24718.75	1524
774817	13/09/2017	1196	20388.16	1524
774188	11/09/2017	544	9187.82	419
774901	13/09/2017	80	1833.64	4
774843	13/09/2017	675	16051.98	8
774852	13/09/2017	75	1986.58	8
774894	13/09/2017	100	1414.87	60
774927	13/09/2017	279	3521.12	71
774920	13/09/2017	19	1202.19	103
774930	13/09/2017	31	2316.21	124
774846	13/09/2017	453	9029.05	154
774829	13/09/2017	118	1700	154
774885	13/09/2017	33	1264.38	179
774865	13/09/2017	21	1581.59	213
774837	13/09/2017	33	1384.24	227
774828	13/09/2017	24	2130.53	227
774826	13/09/2017	916	18936.77	234
774935	13/09/2017	44	2342.87	238
774937	13/09/2017	138	3873.04	240
774854	13/09/2017	1178	11702.4	276
774933	13/09/2017	52	1223.27	282
774922	13/09/2017	26	1325.11	290
774877	13/09/2017	62	2285.92	296
774908	13/09/2017	30	2320.33	305
774915	13/09/2017	39	2108.14	305
774855	13/09/2017	302	5412.43	307
774906	13/09/2017	16	1177.84	315
774923	13/09/2017	106	2013.65	337
774886	13/09/2017	201	8081.62	337
774896	13/09/2017	37	1482.11	337
774862	13/09/2017	107	5534.81	337
774916	13/09/2017	460	5011.71	377
774910	13/09/2017	208	1863.96	413
774936	13/09/2017	48	1238.82	498
774928	13/09/2017	37	2531.65	530
774911	13/09/2017	99	1360.23	615
774868	13/09/2017	115	1767.9	618
774891	13/09/2017	67	1750.71	676
774876	13/09/2017	239	8899.85	676
774909	13/09/2017	122	2356.65	710
774921	13/09/2017	91	1648.92	728
774907	13/09/2017	266	18905.58	754
774881	13/09/2017	49	1660.48	814
774929	13/09/2017	81	1234.65	879
774853	13/09/2017	201	3634.61	891
774831	13/09/2017	43	3873.64	897
774848	13/09/2017	901	16821.4	897
774836	13/09/2017	92	9400.8	897
774839	13/09/2017	697	13674.56	904
774863	13/09/2017	84	5148.96	932
774905	13/09/2017	309	5453.7	1180
774913	13/09/2017	46	3022.98	1229
774872	13/09/2017	13	1307.89	1229
774847	13/09/2017	111	7201.37	1237
774875	13/09/2017	27	1395.91	1305
774830	13/09/2017	50	1580.31	1306
774838	13/09/2017	84	4501.69	1306
774842	13/09/2017	239	5960.97	1306
774845	13/09/2017	68	2252.75	1306
774835	13/09/2017	115	4125.84	1306
774827	13/09/2017	115	5104.35	1306
774934	13/09/2017	17	1609.06	1368
774914	13/09/2017	70	3411.22	1380
774825	13/09/2017	833	10807.6	1385
774834	13/09/2017	413	7954.06	1385
774919	13/09/2017	25	1437.76	1479
774879	13/09/2017	25	1191.26	1479
774866	13/09/2017	40	1214.17	1479
774880	13/09/2017	96	910.68	1614
774864	13/09/2017	143	3901.57	165
774912	13/09/2017	84	1497.54	168
774844	13/09/2017	638	11906.8	227
774841	13/09/2017	660	10789.9	234
774884	13/09/2017	130	2342.37	238
774931	13/09/2017	340	5668	244
774897	13/09/2017	45	1400.37	244
774898	13/09/2017	43	1548.34	282
774893	13/09/2017	324	5602.76	290
774895	13/09/2017	173	3566.76	305
774890	13/09/2017	64	1764.89	337
774903	13/09/2017	83	6464.9	468
774867	13/09/2017	31	1461.06	556
774925	13/09/2017	39	3287.86	565
774938	13/09/2017	118	1739.38	591
774870	13/09/2017	95	2348.79	767
774873	13/09/2017	59	1660.06	974
774883	13/09/2017	80	2668.91	1148
774924	13/09/2017	70	1544.41	1170
774871	13/09/2017	206	12118.32	1186
774850	13/09/2017	996	17117.48	1237
774889	13/09/2017	49	1823.98	1305
774840	13/09/2017	198	3885.39	1306
774851	13/09/2017	62	1814.76	1306
774887	13/09/2017	379	9638.15	1328
774860	13/09/2017	20	1451.89	103
774858	13/09/2017	42	1255.17	148
774968	13/09/2017	480	9525.25	329
774859	13/09/2017	172	5008.67	329
774969	13/09/2017	83	1482.78	329
774577	13/09/2017	47	1241.57	615
774849	13/09/2017	1004	15749.92	154
774833	13/09/2017	258	3320.37	1385
774645	13/09/2017	73	4117.12	1614
774646	13/09/2017	34	1738.98	1614
772993	12/09/2017	449	7693.68	98
773870	11/09/2017	586	14541.58	317
774301	12/09/2017	540	13555.32	317
774302	12/09/2017	111	2041.11	317
774303	12/09/2017	73	2416.69	317
774304	12/09/2017	118	2132.72	317
773868	11/09/2017	2472	39700.8	317
773869	11/09/2017	298	4237.38	317
774316	12/09/2017	117	2421.73	617
774314	12/09/2017	50	2370	1278
774300	12/09/2017	192	4537.93	1657
774892	13/09/2017	85	2706.6	172
774932	13/09/2017	223	1994.9	244
774918	13/09/2017	160	2349.37	271
774832	13/09/2017	484	9135.34	307
774882	13/09/2017	59	1909.64	453
774899	13/09/2017	177	4558.71	530
774902	13/09/2017	69	3465.75	605
774917	13/09/2017	77	3165.27	1226
774900	13/09/2017	407	5847.14	1271
774878	13/09/2017	182	12662.35	1305
774904	13/09/2017	171	5133.7	1305
774869	13/09/2017	68	2425.34	1354
774861	13/09/2017	162	3968.3	66
774926	13/09/2017	84	4765.09	337
774711	13/09/2017	207	4852.56	1192
775318	14/09/2017	54	2182.98	1306
775006	13/09/2017	117	1529.52	1162
775268	14/09/2017	36	1319.67	37
775234	14/09/2017	64	1250.11	66
775262	14/09/2017	71	2407.06	66
775267	14/09/2017	438	9031.77	130
775299	14/09/2017	58	1558.91	154
775240	14/09/2017	77	1343.85	301
775252	14/09/2017	153	3270.11	305
775256	14/09/2017	206	7857.96	305
775253	14/09/2017	148	2938.65	307
775238	14/09/2017	33	2294.76	307
775239	14/09/2017	250	4702.67	393
775241	14/09/2017	108	1807.05	496
775202	14/09/2017	1356	10939.02	498
775273	14/09/2017	99	2704.79	514
775236	14/09/2017	203	3817.77	579
775259	14/09/2017	358	3777.22	615
775265	14/09/2017	65	1459.54	673
775264	14/09/2017	38	1778.77	709
775198	14/09/2017	275	5357.24	729
775290	14/09/2017	104	4610.64	729
775291	14/09/2017	431	11194.52	729
775323	14/09/2017	351	5839	851
775266	14/09/2017	225	2461.09	897
775243	14/09/2017	78	4072.09	912
775260	14/09/2017	45	1266.72	1170
775245	14/09/2017	455	16342.19	1186
775258	14/09/2017	99	2264.01	1218
775204	14/09/2017	619	4473	1237
775194	14/09/2017	614	11325.4	1237
775244	14/09/2017	347	5275.13	1240
775270	14/09/2017	435	6341.96	1306
775242	14/09/2017	110	1815.46	1306
775263	14/09/2017	135	6006.79	1313
775255	14/09/2017	31	2981.73	1328
